Tempo;Distanza;Missile_X;Missile_Y;Missile_Z;Vel_Totale;Target_X;Target_Y;Target_Z;guide_force m/s^2;Densità_Aria_kg_m3;Temperatura_Kelvin;Temp_Ristagno_K;Temp_Skin_K;Mach;Pressione_Dinamica_Pa;Pressione_Locale_Pa;Spinta_Motore_N;Spinta_Base_N;Cd_Totale;Cl_Attuale;Fuel_kg;stato sicurezza
11,580;84,05;5793,26;2254,55;5363,26;872,13;5855,34;2295,82;5400,58;11,85;0,707861;253,31;631,84;572,57;2,733;269203;51470;0;0;0,4081;0,1920;0,00;OK
11,590;83,37;5800,19;2258,79;5366,43;871,83;5861,74;2299,72;5403,48;11,82;0,707615;253,29;631,56;572,58;2,733;268922;51448;0;0;0,4081;0,1916;0,00;OK
11,600;82,69;5807,11;2263,03;5369,60;871,52;5868,14;2303,62;5406,38;11,78;0,707370;253,27;631,28;572,59;2,732;268642;51426;0;0;0,4080;0,1912;0,00;OK
11,610;82,01;5814,03;2267,26;5372,77;871,22;5874,54;2307,52;5409,28;11,75;0,707125;253,25;630,99;572,60;2,731;268363;51404;0;0;0,4080;0,1909;0,00;OK
11,620;81,34;5820,95;2271,50;5375,94;870,92;5880,95;2311,42;5412,18;11,71;0,706880;253,23;630,71;572,61;2,730;268083;51382;0;0;0,4080;0,1905;0,00;OK
11,630;80,67;5827,86;2275,73;5379,11;870,62;5887,35;2315,32;5415,08;11,67;0,706636;253,21;630,43;572,62;2,729;267805;51360;0;0;0,4079;0,1901;0,00;OK
11,640;80,00;5834,77;2279,96;5382,28;870,31;5893,75;2319,22;5417,98;11,64;0,706391;253,19;630,15;572,63;2,728;267526;51338;0;0;0,4079;0,1897;0,00;OK
11,650;79,34;5841,68;2284,19;5385,44;870,01;5900,15;2323,12;5420,88;11,60;0,706147;253,17;629,86;572,64;2,728;267248;51316;0;0;0,4079;0,1893;0,00;OK
11,660;78,68;5848,59;2288,42;5388,61;869,71;5906,55;2327,02;5423,78;11,56;0,705902;253,14;629,58;572,65;2,727;266970;51294;0;0;0,4078;0,1888;0,00;OK
11,670;78,02;5855,49;2292,64;5391,78;869,41;5912,95;2330,92;5426,68;11,52;0,705658;253,12;629,30;572,66;2,726;266693;51273;0;0;0,4078;0,1884;0,00;OK
11,680;77,36;5862,39;2296,87;5394,94;869,11;5919,35;2334,82;5429,58;11,49;0,705414;253,10;629,02;572,67;2,725;266416;51251;0;0;0,4078;0,1880;0,00;OK
11,690;76,71;5869,29;2301,09;5398,11;868,81;5925,75;2338,72;5432,48;11,45;0,705170;253,08;628,74;572,68;2,724;266139;51229;0;0;0,4077;0,1876;0,00;OK
11,700;76,06;5876,19;2305,32;5401,27;868,50;5932,15;2342,62;5435,38;11,41;0,704926;253,06;628,46;572,69;2,723;265863;51207;0;0;0,4077;0,1871;0,00;OK
11,710;75,41;5883,08;2309,54;5404,44;868,20;5938,55;2346,52;5438,28;11,37;0,704682;253,04;628,18;572,70;2,723;265587;51185;0;0;0,4077;0,1867;0,00;OK
11,720;74,76;5889,97;2313,76;5407,60;867,90;5944,94;2350,42;5441,18;11,33;0,704438;253,02;627,90;572,71;2,722;265312;51163;0;0;0,4076;0,1862;0,00;OK
11,730;74,12;5896,86;2317,98;5410,76;867,60;5951,34;2354,32;5444,08;11,29;0,704195;253,00;627,62;572,71;2,721;265036;51141;0;0;0,4076;0,1858;0,00;OK
11,740;73,48;5903,75;2322,20;5413,92;867,30;5957,74;2358,22;5446,98;11,25;0,703951;252,98;627,34;572,72;2,720;264762;51119;0;0;0,4076;0,1853;0,00;OK
11,750;72,84;5910,63;2326,42;5417,08;867,00;5964,14;2362,12;5449,88;11,21;0,703708;252,96;627,06;572,73;2,719;264487;51098;0;0;0,4075;0,1848;0,00;OK
11,760;72,21;5917,51;2330,63;5420,24;866,70;5970,53;2366,02;5452,78;11,17;0,703465;252,94;626,78;572,74;2,718;264213;51076;0;0;0,4075;0,1843;0,00;OK
11,770;71,57;5924,39;2334,84;5423,40;866,41;5976,93;2369,92;5455,68;11,13;0,703222;252,92;626,50;572,75;2,718;263939;51054;0;0;0,4074;0,1838;0,00;OK
11,780;70,94;5931,26;2339,06;5426,56;866,11;5983,32;2373,82;5458,58;11,08;0,702979;252,90;626,22;572,76;2,717;263666;51032;0;0;0,4074;0,1833;0,00;OK
11,790;70,32;5938,14;2343,27;5429,72;865,81;5989,72;2377,72;5461,48;11,04;0,702736;252,88;625,94;572,76;2,716;263393;51011;0;0;0,4074;0,1828;0,00;OK
11,800;69,69;5945,01;2347,48;5432,87;865,51;5996,11;2381,62;5464,38;11,00;0,702493;252,86;625,67;572,77;2,715;263120;50989;0;0;0,4073;0,1823;0,00;OK
11,810;69,07;5951,87;2351,69;5436,03;865,21;6002,51;2385,52;5467,28;10,96;0,702251;252,84;625,39;572,78;2,714;262848;50967;0;0;0,4073;0,1818;0,00;OK
11,820;68,45;5958,74;2355,90;5439,18;864,91;6008,90;2389,42;5470,18;10,91;0,702008;252,82;625,11;572,79;2,713;262576;50945;0;0;0,4072;0,1813;0,00;OK
11,830;67,83;5965,60;2360,10;5442,34;864,61;6015,30;2393,32;5473,08;10,87;0,701766;252,80;624,83;572,79;2,713;262305;50924;0;0;0,4072;0,1807;0,00;OK
11,840;67,22;5972,46;2364,31;5445,49;864,32;6021,69;2397,22;5475,98;10,82;0,701524;252,77;624,56;572,80;2,712;262033;50902;0;0;0,4071;0,1802;0,00;OK
11,850;66,61;5979,32;2368,51;5448,64;864,02;6028,08;2401,12;5478,88;10,78;0,701282;252,75;624,28;572,81;2,711;261763;50880;0;0;0,4071;0,1796;0,00;OK
11,860;66,00;5986,17;2372,71;5451,80;863,72;6034,47;2405,02;5481,78;10,73;0,701040;252,73;624,00;572,81;2,710;261492;50858;0;0;0,4071;0,1790;0,00;OK
11,870;65,39;5993,02;2376,91;5454,95;863,42;6040,87;2408,92;5484,68;10,69;0,700798;252,71;623,73;572,82;2,709;261222;50837;0;0;0,4070;0,1784;0,00;OK
11,880;64,79;5999,87;2381,11;5458,10;863,13;6047,26;2412,82;5487,58;10,64;0,700556;252,69;623,45;572,83;2,709;260952;50815;0;0;0,4070;0,1778;0,00;OK
11,890;64,19;6006,72;2385,31;5461,25;862,83;6053,65;2416,72;5490,48;10,59;0,700314;252,67;623,18;572,83;2,708;260683;50794;0;0;0,4069;0,1772;0,00;OK
11,900;63,59;6013,56;2389,51;5464,40;862,53;6060,04;2420,62;5493,38;10,55;0,700073;252,65;622,90;572,84;2,707;260414;50772;0;0;0,4069;0,1766;0,00;OK
11,910;63,00;6020,40;2393,70;5467,55;862,24;6066,43;2424,52;5496,28;10,50;0,699832;252,63;622,63;572,84;2,706;260145;50750;0;0;0,4068;0,1760;0,00;OK
11,920;62,40;6027,24;2397,90;5470,70;861,94;6072,82;2428,42;5499,18;10,45;0,699590;252,61;622,35;572,85;2,705;259876;50729;0;0;0,4068;0,1753;0,00;OK
11,930;61,81;6034,08;2402,09;5473,84;861,64;6079,21;2432,32;5502,08;10,40;0,699349;252,59;622,08;572,85;2,704;259608;50707;0;0;0,4067;0,1747;0,00;OK
11,940;61,22;6040,91;2406,28;5476,99;861,35;6085,60;2436,22;5504,98;10,35;0,699108;252,57;621,80;572,86;2,704;259341;50686;0;0;0,4067;0,1740;0,00;OK
11,950;60,64;6047,74;2410,47;5480,13;861,05;6091,99;2440,12;5507,88;10,30;0,698867;252,55;621,53;572,86;2,703;259073;50664;0;0;0,4066;0,1734;0,00;OK
11,960;60,06;6054,57;2414,66;5483,28;860,76;6098,38;2444,02;5510,78;10,25;0,698627;252,53;621,26;572,87;2,702;258806;50642;0;0;0,4066;0,1727;0,00;OK
11,970;59,48;6061,39;2418,85;5486,42;860,46;6104,76;2447,92;5513,68;10,19;0,698386;252,51;620,98;572,87;2,701;258540;50621;0;0;0,4065;0,1720;0,00;OK
11,980;58,90;6068,22;2423,04;5489,57;860,17;6111,15;2451,82;5516,58;10,14;0,698145;252,49;620,71;572,88;2,700;258273;50599;0;0;0,4065;0,1712;0,00;OK
11,990;58,32;6075,04;2427,22;5492,71;859,87;6117,54;2455,72;5519,48;10,09;0,697905;252,47;620,44;572,88;2,700;258007;50578;0;0;0,4064;0,1705;0,00;OK
12,000;57,75;6081,86;2431,41;5495,85;859,58;6123,93;2459,62;5522,38;10,03;0,697665;252,45;620,16;572,89;2,699;257742;50556;0;0;0,4063;0,1698;0,00;OK
12,010;57,18;6088,67;2435,59;5498,99;859,28;6130,31;2463,52;5525,28;9,98;0,697424;252,43;619,89;572,89;2,698;257476;50535;0;0;0,4063;0,1690;0,00;OK
12,020;56,62;6095,48;2439,77;5502,13;858,99;6136,70;2467,42;5528,18;9,92;0,697184;252,41;619,62;572,90;2,697;257211;50513;0;0;0,4062;0,1682;0,00;OK
12,030;56,05;6102,29;2443,95;5505,27;858,69;6143,08;2471,32;5531,08;9,87;0,696944;252,39;619,35;572,90;2,696;256947;50492;0;0;0,4062;0,1674;0,00;OK
12,040;55,49;6109,10;2448,13;5508,41;858,40;6149,47;2475,22;5533,98;9,81;0,696705;252,37;619,08;572,90;2,695;256682;50470;0;0;0,4061;0,1666;0,00;OK
12,050;54,93;6115,91;2452,31;5511,55;858,10;6155,85;2479,12;5536,88;9,75;0,696465;252,35;618,80;572,91;2,695;256419;50449;0;0;0,4060;0,1658;0,00;OK
12,060;54,37;6122,71;2456,48;5514,69;857,81;6162,24;2483,02;5539,78;9,69;0,696225;252,32;618,53;572,91;2,694;256155;50428;0;0;0,4060;0,1650;0,00;OK
12,070;53,82;6129,51;2460,66;5517,82;857,52;6168,62;2486,92;5542,68;9,63;0,695986;252,30;618,26;572,91;2,693;255892;50406;0;0;0,4059;0,1641;0,00;OK
12,080;53,27;6136,31;2464,83;5520,96;857,22;6175,01;2490,82;5545,58;9,57;0,695747;252,28;617,99;572,92;2,692;255629;50385;0;0;0,4059;0,1632;0,00;OK
12,090;52,72;6143,10;2469,00;5524,10;856,93;6181,39;2494,72;5548,48;9,51;0,695507;252,26;617,72;572,92;2,691;255366;50363;0;0;0,4058;0,1623;0,00;OK
12,100;52,17;6149,89;2473,18;5527,23;856,64;6187,77;2498,62;5551,38;9,44;0,695268;252,24;617,45;572,92;2,691;255104;50342;0;0;0,4057;0,1614;0,00;OK
12,110;51,63;6156,68;2477,35;5530,36;856,35;6194,15;2502,52;5554,28;9,38;0,695029;252,22;617,18;572,92;2,690;254842;50321;0;0;0,4057;0,1605;0,00;OK
12,120;51,09;6163,47;2481,51;5533,50;856,05;6200,54;2506,42;5557,18;9,31;0,694790;252,20;616,91;572,93;2,689;254580;50299;0;0;0,4056;0,1595;0,00;OK
12,130;50,55;6170,26;2485,68;5536,63;855,76;6206,92;2510,32;5560,08;9,25;0,694552;252,18;616,64;572,93;2,688;254319;50278;0;0;0,4055;0,1586;0,00;OK
12,140;50,01;6177,04;2489,85;5539,76;855,47;6213,30;2514,22;5562,98;9,18;0,694313;252,16;616,37;572,93;2,687;254058;50257;0;0;0,4055;0,1576;0,00;OK
12,150;49,48;6183,82;2494,01;5542,89;855,18;6219,68;2518,12;5565,88;9,11;0,694075;252,14;616,10;572,93;2,687;253797;50235;0;0;0,4054;0,1566;0,00;OK
12,160;48,95;6190,60;2498,17;5546,02;854,88;6226,06;2522,02;5568,78;9,04;0,693836;252,12;615,83;572,94;2,686;253537;50214;0;0;0,4053;0,1555;0,00;OK
12,170;48,42;6197,37;2502,34;5549,15;854,59;6232,44;2525,92;5571,68;8,97;0,693598;252,10;615,57;572,94;2,685;253277;50193;0;0;0,4052;0,1545;0,00;OK
12,180;47,90;6204,14;2506,50;5552,28;854,30;6238,82;2529,82;5574,58;8,90;0,693360;252,08;615,30;572,94;2,684;253018;50171;0;0;0,4052;0,1534;0,00;OK
12,190;47,37;6210,91;2510,65;5555,41;854,01;6245,20;2533,72;5577,48;8,83;0,693122;252,06;615,03;572,94;2,683;252758;50150;0;0;0,4051;0,1523;0,00;OK
12,200;46,85;6217,68;2514,81;5558,53;853,72;6251,58;2537,62;5580,38;8,75;0,692884;252,04;614,76;572,94;2,682;252499;50129;0;0;0,4050;0,1511;0,00;OK
12,210;46,33;6224,44;2518,97;5561,66;853,43;6257,96;2541,52;5583,28;8,68;0,692646;252,02;614,49;572,94;2,682;252241;50108;0;0;0,4049;0,1500;0,00;OK
12,220;45,82;6231,21;2523,12;5564,79;853,14;6264,33;2545,42;5586,18;8,60;0,692409;252,00;614,23;572,94;2,681;251982;50086;0;0;0,4049;0,1488;0,00;OK
12,230;45,30;6237,97;2527,28;5567,91;852,85;6270,71;2549,32;5589,08;8,52;0,692171;251,98;613,96;572,94;2,680;251724;50065;0;0;0,4048;0,1476;0,00;OK
12,240;44,79;6244,72;2531,43;5571,03;852,56;6277,09;2553,22;5591,98;8,44;0,691934;251,96;613,69;572,95;2,679;251467;50044;0;0;0,4047;0,1463;0,00;OK
12,250;44,29;6251,48;2535,58;5574,16;852,27;6283,47;2557,12;5594,88;8,36;0,691696;251,94;613,43;572,95;2,678;251209;50023;0;0;0,4046;0,1451;0,00;OK
12,260;43,78;6258,23;2539,73;5577,28;851,98;6289,84;2561,02;5597,78;8,27;0,691459;251,92;613,16;572,95;2,678;250952;50002;0;0;0,4045;0,1438;0,00;OK
12,270;43,28;6264,98;2543,88;5580,40;851,69;6296,22;2564,92;5600,68;8,19;0,691222;251,90;612,89;572,95;2,677;250695;49980;0;0;0,4045;0,1424;0,00;OK
12,280;42,78;6271,73;2548,03;5583,52;851,40;6302,59;2568,82;5603,58;8,10;0,690985;251,88;612,63;572,95;2,676;250439;49959;0;0;0,4044;0,1411;0,00;OK
12,290;42,28;6278,47;2552,17;5586,64;851,11;6308,97;2572,72;5606,48;8,01;0,690748;251,86;612,36;572,95;2,675;250183;49938;0;0;0,4043;0,1397;0,00;OK
12,300;41,79;6285,21;2556,32;5589,76;850,82;6315,34;2576,62;5609,38;7,92;0,690512;251,84;612,10;572,95;2,674;249927;49917;0;0;0,4042;0,1382;0,00;OK
12,310;41,29;6291,95;2560,46;5592,88;850,53;6321,72;2580,52;5612,28;7,83;0,690275;251,82;611,83;572,95;2,674;249672;49896;0;0;0,4041;0,1368;0,00;OK
12,320;40,80;6298,69;2564,60;5596,00;850,24;6328,09;2584,42;5615,18;7,74;0,690039;251,80;611,57;572,95;2,673;249416;49875;0;0;0,4040;0,1353;0,00;OK
12,330;40,32;6305,42;2568,75;5599,11;849,95;6334,47;2588,32;5618,08;7,64;0,689802;251,78;611,30;572,94;2,672;249161;49854;0;0;0,4039;0,1337;0,00;OK
12,340;39,83;6312,16;2572,89;5602,23;849,66;6340,84;2592,22;5620,98;7,54;0,689566;251,76;611,04;572,94;2,671;248907;49833;0;0;0,4038;0,1321;0,00;OK
12,350;39,35;6318,89;2577,02;5605,35;849,37;6347,21;2596,12;5623,88;7,44;0,689330;251,74;610,77;572,94;2,670;248653;49811;0;0;0,4037;0,1305;0,00;OK
12,360;38,87;6325,61;2581,16;5608,46;849,08;6353,58;2600,02;5626,78;7,34;0,689094;251,72;610,51;572,94;2,670;248399;49790;0;0;0,4037;0,1289;0,00;OK
12,370;38,39;6332,34;2585,30;5611,57;848,79;6359,96;2603,92;5629,68;7,24;0,688858;251,70;610,25;572,94;2,669;248145;49769;0;0;0,4036;0,1272;0,00;OK
12,380;37,92;6339,06;2589,43;5614,69;848,51;6366,33;2607,82;5632,58;7,13;0,688622;251,67;609,98;572,94;2,668;247892;49748;0;0;0,4035;0,1254;0,00;OK
12,390;37,44;6345,78;2593,56;5617,80;848,22;6372,70;2611,72;5635,48;7,02;0,688387;251,65;609,72;572,94;2,667;247639;49727;0;0;0,4034;0,1236;0,00;OK
12,400;36,97;6352,50;2597,70;5620,91;847,93;6379,07;2615,62;5638,38;6,91;0,688151;251,63;609,45;572,94;2,666;247386;49706;0;0;0,4033;0,1218;0,00;OK
12,410;36,51;6359,21;2601,83;5624,02;847,64;6385,44;2619,52;5641,28;6,79;0,687916;251,61;609,19;572,93;2,666;247133;49685;0;0;0,4032;0,1199;0,00;OK
12,420;36,04;6365,92;2605,96;5627,13;847,36;6391,81;2623,42;5644,18;6,68;0,687681;251,59;608,93;572,93;2,665;246881;49664;0;0;0,4031;0,1179;0,00;OK
12,430;35,58;6372,63;2610,08;5630,24;847,07;6398,18;2627,32;5647,08;6,56;0,687446;251,57;608,67;572,93;2,664;246629;49643;0;0;0,4030;0,1159;0,00;OK
12,440;35,12;6379,34;2614,21;5633,35;846,78;6404,55;2631,22;5649,98;6,43;0,687211;251,55;608,40;572,93;2,663;246378;49622;0;0;0,4029;0,1139;0,00;OK
12,450;34,66;6386,04;2618,34;5636,46;846,49;6410,92;2635,12;5652,88;6,31;0,686976;251,53;608,14;572,93;2,662;246126;49601;0;0;0,4027;0,1117;0,00;OK
12,460;34,21;6392,75;2622,46;5639,56;846,21;6417,29;2639,02;5655,78;6,18;0,686741;251,51;607,88;572,92;2,662;245875;49581;0;0;0,4026;0,1096;0,00;OK
12,470;33,76;6399,45;2626,58;5642,67;845,92;6423,65;2642,92;5658,68;6,05;0,686506;251,49;607,62;572,92;2,661;245624;49560;0;0;0,4025;0,1073;0,00;OK
12,480;33,31;6406,14;2630,70;5645,78;845,63;6430,02;2646,82;5661,58;5,91;0,686272;251,47;607,36;572,92;2,660;245374;49539;0;0;0,4024;0,1050;0,00;OK
12,490;32,86;6412,84;2634,82;5648,88;845,34;6436,39;2650,72;5664,48;5,77;0,686037;251,45;607,09;572,91;2,659;245124;49518;0;0;0,4023;0,1027;0,00;OK
12,500;32,41;6419,53;2638,94;5651,98;845,06;6442,76;2654,62;5667,38;5,63;0,685803;251,43;606,83;572,91;2,658;244874;49497;0;0;0,4022;0,1002;0,00;OK
12,510;31,97;6426,22;2643,06;5655,09;844,77;6449,12;2658,52;5670,28;5,48;0,685569;251,41;606,57;572,91;2,658;244624;49476;0;0;0,4021;0,0977;0,00;OK
12,520;31,53;6432,91;2647,18;5658,19;844,48;6455,49;2662,42;5673,18;5,33;0,685335;251,39;606,31;572,91;2,657;244375;49455;0;0;0,4020;0,0952;0,00;OK
12,530;31,10;6439,59;2651,29;5661,29;844,20;6461,85;2666,32;5676,08;5,18;0,685101;251,37;606,05;572,90;2,656;244126;49434;0;0;0,4019;0,0925;0,00;OK
12,540;30,66;6446,28;2655,41;5664,39;843,91;6468,22;2670,22;5678,98;5,02;0,684867;251,35;605,79;572,90;2,655;243877;49413;0;0;0,4018;0,0898;0,00;OK
12,550;30,23;6452,96;2659,52;5667,49;843,63;6474,58;2674,12;5681,88;4,86;0,684633;251,33;605,53;572,89;2,655;243628;49393;0;0;0,4017;0,0869;0,00;OK
12,560;29,80;6459,64;2663,63;5670,59;843,34;6480,95;2678,02;5684,78;4,69;0,684400;251,31;605,27;572,89;2,654;243380;49372;0;0;0,4016;0,0840;0,00;OK
12,570;29,37;6466,31;2667,74;5673,69;843,05;6487,31;2681,92;5687,68;4,52;0,684166;251,29;605,01;572,89;2,653;243131;49351;0;0;0,4014;0,0810;0,00;OK
12,580;28,95;6472,98;2671,85;5676,79;842,77;6493,68;2685,82;5690,58;4,34;0,683933;251,27;604,75;572,88;2,652;242884;49330;0;0;0,4013;0,0780;0,00;OK
12,590;28,53;6479,65;2675,96;5679,88;842,48;6500,04;2689,72;5693,48;4,16;0,683700;251,25;604,49;572,88;2,651;242636;49310;0;0;0,4012;0,0748;0,00;OK
12,600;28,11;6486,32;2680,06;5682,98;842,19;6506,40;2693,62;5696,38;3,97;0,683467;251,23;604,23;572,87;2,651;242388;49289;0;0;0,4011;0,0715;0,00;OK
12,610;27,69;6492,99;2684,17;5686,07;841,91;6512,76;2697,52;5699,28;3,78;0,683234;251,21;603,97;572,87;2,650;242141;49268;0;0;0,4010;0,0681;0,00;OK
12,620;27,28;6499,65;2688,27;5689,17;841,62;6519,13;2701,42;5702,18;3,59;0,683001;251,19;603,71;572,86;2,649;241894;49247;0;0;0,4009;0,0646;0,00;OK
12,630;26,86;6506,31;2692,37;5692,26;841,34;6525,49;2705,32;5705,08;3,38;0,682768;251,17;603,45;572,86;2,648;241647;49227;0;0;0,4008;0,0611;0,00;OK
12,640;26,45;6512,97;2696,47;5695,35;841,05;6531,85;2709,22;5707,98;3,18;0,682536;251,15;603,19;572,85;2,647;241401;49206;0;0;0,4007;0,0574;0,00;OK
12,650;26,05;6519,63;2700,57;5698,45;840,76;6538,21;2713,12;5710,88;2,96;0,682303;251,13;602,93;572,85;2,647;241154;49185;0;0;0,4006;0,0536;0,00;OK
12,660;25,64;6526,28;2704,67;5701,54;840,48;6544,57;2717,02;5713,78;2,74;0,682071;251,11;602,67;572,84;2,646;240908;49164;0;0;0,4005;0,0497;0,00;OK
12,670;25,24;6532,93;2708,77;5704,63;840,19;6550,93;2720,92;5716,68;2,52;0,681839;251,09;602,41;572,84;2,645;240662;49144;0;0;0,4005;0,0457;0,00;OK
12,680;24,84;6539,58;2712,86;5707,72;839,90;6557,29;2724,82;5719,58;2,29;0,681607;251,07;602,15;572,83;2,644;240416;49123;0;0;0,4004;0,0416;0,00;OK
12,690;24,44;6546,22;2716,96;5710,81;839,62;6563,65;2728,72;5722,48;2,07;0,681375;251,05;601,89;572,83;2,643;240170;49102;0;0;0,4003;0,0375;0,00;OK
12,700;24,05;6552,87;2721,05;5713,89;839,33;6570,01;2732,62;5725,38;1,84;0,681143;251,03;601,63;572,82;2,643;239925;49082;0;0;0,4002;0,0334;0,00;OK
12,710;23,66;6559,51;2725,14;5716,98;839,04;6576,37;2736,52;5728,28;1,61;0,680911;251,01;601,37;572,82;2,642;239679;49061;0;0;0,4002;0,0294;0,00;OK
12,720;23,27;6566,15;2729,23;5720,07;838,76;6582,72;2740,42;5731,18;1,40;0,680679;250,99;601,11;572,81;2,641;239434;49041;0;0;0,4001;0,0255;0,00;OK
12,730;22,88;6572,78;2733,32;5723,15;838,47;6589,08;2744,32;5734,08;1,22;0,680448;250,97;600,85;572,80;2,640;239188;49020;0;0;0,4001;0,0222;0,00;OK
12,740;22,50;6579,42;2737,41;5726,24;838,18;6595,44;2748,22;5736,98;1,08;0,680216;250,95;600,59;572,80;2,639;238943;48999;0;0;0,4001;0,0197;0,00;OK
12,750;22,11;6586,05;2741,50;5729,32;837,90;6601,80;2752,12;5739,88;1,02;0,679985;250,93;600,33;572,79;2,639;238698;48979;0;0;0,4001;0,0187;0,00;OK
12,760;21,74;6592,68;2745,58;5732,40;837,61;6608,15;2756,02;5742,78;1,07;0,679754;250,91;600,07;572,79;2,638;238453;48958;0;0;0,4001;0,0196;0,00;OK
12,770;21,36;6599,30;2749,67;5735,49;837,32;6614,51;2759,92;5745,68;1,22;0,679523;250,89;599,81;572,78;2,637;238208;48938;0;0;0,4001;0,0224;0,00;OK
12,780;20,98;6605,93;2753,75;5738,57;837,03;6620,86;2763,82;5748,58;1,46;0,679292;250,87;599,55;572,77;2,636;237962;48917;0;0;0,4002;0,0267;0,00;OK
12,790;20,61;6612,55;2757,83;5741,65;836,74;6627,22;2767,72;5751,48;1,75;0,679061;250,85;599,29;572,76;2,635;237717;48897;0;0;0,4002;0,0321;0,00;OK
12,800;20,24;6619,17;2761,91;5744,73;836,45;6633,57;2771,62;5754,38;2,09;0,678831;250,83;599,03;572,76;2,635;237472;48876;0;0;0,4003;0,0383;0,00;OK
12,810;19,88;6625,78;2765,99;5747,81;836,16;6639,93;2775,52;5757,28;2,46;0,678600;250,81;598,76;572,75;2,634;237226;48856;0;0;0,4004;0,0452;0,00;OK
12,820;19,51;6632,40;2770,07;5750,89;835,87;6646,28;2779,42;5760,18;2,86;0,678370;250,79;598,50;572,74;2,633;236980;48835;0;0;0,4006;0,0527;0,00;OK
12,830;19,15;6639,01;2774,15;5753,96;835,58;6652,64;2783,32;5763,08;3,29;0,678139;250,77;598,24;572,74;2,632;236734;48815;0;0;0,4008;0,0606;0,00;OK
12,840;18,79;6645,62;2778,22;5757,04;835,28;6658,99;2787,22;5765,98;3,75;0,677909;250,75;597,97;572,73;2,631;236488;48794;0;0;0,4011;0,0692;0,00;OK
12,850;18,43;6652,22;2782,29;5760,12;834,99;6665,34;2791,12;5768,88;4,24;0,677679;250,73;597,71;572,72;2,630;236241;48774;0;0;0,4013;0,0782;0,00;OK
12,860;18,08;6658,83;2786,37;5763,19;834,69;6671,69;2795,02;5771,78;4,75;0,677449;250,71;597,44;572,71;2,630;235993;48753;0;0;0,4017;0,0878;0,00;OK
12,870;17,73;6665,43;2790,44;5766,26;834,40;6678,05;2798,92;5774,68;5,29;0,677219;250,69;597,18;572,70;2,629;235745;48733;0;0;0,4021;0,0979;0,00;OK
12,880;17,38;6672,03;2794,51;5769,34;834,10;6684,40;2802,82;5777,58;5,87;0,676990;250,67;596,91;572,70;2,628;235497;48713;0;0;0,4026;0,1086;0,00;OK
12,890;17,03;6678,62;2798,57;5772,41;833,80;6690,75;2806,72;5780,48;6,47;0,676760;250,65;596,64;572,69;2,627;235247;48692;0;0;0,4032;0,1200;0,00;OK
12,900;16,69;6685,22;2802,64;5775,48;833,49;6697,10;2810,62;5783,38;7,11;0,676531;250,63;596,37;572,68;2,626;234997;48672;0;0;0,4038;0,1320;0,00;OK
12,910;16,35;6691,81;2806,71;5778,55;833,19;6703,45;2814,52;5786,28;7,79;0,676301;250,61;596,10;572,67;2,625;234745;48651;0;0;0,4046;0,1448;0,00;OK
12,920;16,01;6698,40;2810,77;5781,62;832,88;6709,80;2818,42;5789,18;8,51;0,676072;250,59;595,82;572,66;2,625;234492;48631;0;0;0,4055;0,1583;0,00;OK
12,930;15,68;6704,98;2814,83;5784,69;832,57;6716,15;2822,32;5792,08;9,28;0,675843;250,57;595,54;572,65;2,624;234237;48611;0;0;0,4066;0,1727;0,00;OK
12,940;15,34;6711,56;2818,90;5787,76;832,25;6722,50;2826,22;5794,98;10,09;0,675614;250,55;595,26;572,65;2,623;233981;48590;0;0;0,4078;0,1880;0,00;OK
12,950;15,01;6718,14;2822,96;5790,83;831,93;6728,85;2830,12;5797,88;10,95;0,675385;250,53;594,98;572,64;2,622;233721;48570;0;0;0,4092;0,2043;0,00;OK
12,960;14,69;6724,72;2827,01;5793,89;831,61;6735,20;2834,02;5800,78;11,87;0,675156;250,51;594,69;572,63;2,621;233459;48550;0;0;0,4108;0,2216;0,00;OK
12,970;14,36;6731,30;2831,07;5796,96;831,28;6741,54;2837,92;5803,68;12,81;0,674928;250,49;594,39;572,62;2,620;233196;48529;0;0;0,4126;0,2395;0,00;OK
12,980;14,04;6737,87;2835,13;5800,02;830,95;6747,89;2841,82;5806,58;13,74;0,674699;250,47;594,10;572,61;2,619;232933;48509;0;0;0,4146;0,2572;0,00;OK
12,990;13,72;6744,44;2839,18;5803,09;830,62;6754,24;2845,72;5809,48;14,65;0,674471;250,45;593,81;572,60;2,618;232671;48489;0;0;0,4166;0,2747;0,00;OK
13,000;13,41;6751,00;2843,23;5806,15;830,30;6760,59;2849,62;5812,38;15,56;0,674243;250,43;593,52;572,59;2,617;232409;48469;0;0;0,4188;0,2920;0,00;OK
13,010;13,10;6757,57;2847,28;5809,21;829,97;6766,93;2853,52;5815,28;16,46;0,674015;250,41;593,23;572,58;2,616;232147;48448;0;0;0,4210;0,3092;0,00;OK
13,020;12,79;6764,13;2851,33;5812,27;829,64;6773,28;2857,42;5818,18;17,34;0,673787;250,39;592,94;572,57;2,615;231886;48428;0;0;0,4234;0,3262;0,00;OK
13,030;12,48;6770,69;2855,38;5815,33;829,32;6779,62;2861,32;5821,08;18,22;0,673559;250,37;592,65;572,56;2,614;231625;48408;0;0;0,4259;0,3431;0,00;OK
